report_1_id;report_2_id;r2_state;barcode;mark_id;level3;level4;title;id
2862256;2862449;accepted;4607081023070;20;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862450;accepted;4660013580195;21;;;АШАН;379
2862256;2862451;accepted;4620008851822;22;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862452;accepted;5028905022502;23;;;АШАН;379
2862256;2862453;accepted;4820043012930;24;;;АШАН;379
2862256;2862454;accepted;4620008851624;25;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862455;accepted;8850813512045;26;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862456;accepted;4640005500851;27;;;АШАН;379
2862256;2862457;accepted;4630002610707;28;;;АШАН;379
2862256;2862458;accepted;5028905022427;29;;;АШАН;379
2862256;2862459;accepted;4620008851723;30;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862460;accepted;4606134042273;31;;;АШАН;379
2862256;2862461;accepted;4606134042242;32;;;АШАН;379
2862256;2862462;accepted;4640005500653;33;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862463;accepted;3830000147545;34;;;АШАН;379
2862256;2862464;accepted;8005476441496;35;"Масло растительное";"Масло оливковое";АШАН;379
2862256;2862465;accepted;8850813900309;36;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862467;accepted;4660013580171;38;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862468;accepted;8007270999029;39;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862469;accepted;3830000147453;40;;;АШАН;379
2862256;2862470;accepted;4660013180555;41;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862471;accepted;4640005500066;42;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862472;accepted;8005510004823;43;;;АШАН;379
2862256;2862473;accepted;3830000143158;44;;;АШАН;379
2862256;2862474;accepted;4606134042334;45;;;АШАН;379
2862256;2862475;accepted;80054696;46;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862476;accepted;4660013181330;47;;;АШАН;379
2862256;2862477;accepted;9001414700198;48;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862256;2862478;accepted;8005476927143;49;;;АШАН;379
2862257;2862479;accepted;8007270700755;1;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862480;accepted;5201671000800;2;;;АШАН;379
2862257;2862481;accepted;8024046357319;3;;;АШАН;379
2862257;2862482;accepted;8424536921707;4;;;АШАН;379
2862257;2862483;accepted;8410086002256;5;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862484;accepted;4690363052844;6;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862485;accepted;8414606456383;7;;;АШАН;379
2862257;2862486;accepted;8410086002249;8;;;АШАН;379
2862257;2862487;accepted;8424536921318;9;"Ликёро-водочные";"Виски";АШАН;379
2862257;2862488;accepted;8436024295788;10;;;АШАН;379
2862257;2862489;accepted;6191430800408;11;;;АШАН;379
2862257;2862490;accepted;4650057302594;12;;;АШАН;379
2862257;2862492;accepted;8410179002088;14;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862493;accepted;8410179200828;15;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862494;accepted;8007270700779;16;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862495;accepted;5201671000817;17;;;АШАН;379
2862257;2862496;accepted;8424536922919;18;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862497;accepted;8410179002095;19;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862498;accepted;8436024292329;20;;;АШАН;379
2862257;2862499;accepted;4690363042937;21;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862500;accepted;8410086002270;22;;;АШАН;379
2862257;2862501;accepted;80053866;23;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862502;accepted;80053873;24;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862503;accepted;80508878;25;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862504;accepted;8436024291261;26;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862505;accepted;80053859;27;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862506;accepted;8001876021023;28;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862257;2862507;accepted;8410179002071;29;;;АШАН;379
2862257;2862508;accepted;8020006373207;30;;;АШАН;379
2862257;2862509;accepted;8024046003599;31;;;АШАН;379
2862257;2862510;accepted;8414606456390;32;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862511;accepted;8007270000046;33;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862257;2862512;accepted;4650057301320;34;"Масло растительное";"Масло оливковое";АШАН;379
2862257;2862513;accepted;8001250121011;35;;;АШАН;379
2862257;2862514;accepted;8410179200880;36;;;АШАН;379
2862258;2862519;accepted;8410086002263;1;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862520;accepted;4690363052851;2;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862521;accepted;80053811;3;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862522;accepted;5203299000293;4;;;АШАН;379
2862258;2862523;accepted;8007270000039;5;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862524;accepted;8410179002118;6;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862525;accepted;80053828;7;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862526;accepted;5201671001128;8;;;АШАН;379
2862258;2862527;accepted;80053835;9;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862528;accepted;5201106190748;10;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862529;accepted;8424536923855;11;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862530;accepted;4607083552608;12;;;АШАН;379
2862258;2862531;accepted;8410086000207;13;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862532;accepted;8414606456376;14;;;АШАН;379
2862258;2862533;accepted;8436024291216;15;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862534;accepted;8410179100036;16;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862535;accepted;8436024291162;17;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862537;accepted;5203299105042;19;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862538;accepted;5201106190922;20;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862540;accepted;8422767293211;22;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862542;accepted;8410179002125;24;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862543;accepted;5201106190489;25;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862544;accepted;8424536921684;26;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862545;accepted;8428916978701;27;;;АШАН;379
2862258;2862547;accepted;8001250220011;29;"Овощи/Зелень";"Зелень свежая";АШАН;379
2862258;2862548;accepted;8007270129600;30;;;АШАН;379
2862258;2862549;accepted;8414606456369;31;;;АШАН;379
2862258;2862551;accepted;8410179002101;33;;;АШАН;379
2862258;2862552;accepted;8428916977407;34;;;АШАН;379
2862258;2862553;accepted;8001250115058;35;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862554;accepted;4670026481501;36;;;АШАН;379
2862258;2862555;accepted;8428916979005;37;;;АШАН;379
2862258;2862556;accepted;8424536921295;38;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862557;accepted;4660015964849;39;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862558;accepted;8005510005615;40;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862559;accepted;8001876010539;41;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862560;accepted;5201671001104;42;;;АШАН;379
2862258;2862561;accepted;8436024295733;43;;;АШАН;379
2862258;2862562;accepted;8005476927068;44;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862563;accepted;8009345010509;45;;;АШАН;379
2862258;2862564;accepted;8410179100104;46;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862565;accepted;8424536921769;47;;;АШАН;379
2862258;2862566;accepted;8436024292305;48;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862568;accepted;8001250220028;50;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862569;accepted;8007335090470;51;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862570;accepted;8001876010553;52;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862571;accepted;80416562;53;;;АШАН;379
2862258;2862572;accepted;8424793000306;54;;;АШАН;379
2862258;2862573;accepted;8008378004172;55;;;АШАН;379
2862258;2862574;accepted;8436024295375;56;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862575;accepted;4650057301269;57;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862576;accepted;4690363042944;58;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862577;accepted;3830000147460;59;;;АШАН;379
2862258;2862578;accepted;6191430800989;60;;;АШАН;379
2862258;2862579;accepted;8007335090319;61;"Масло растительное";"Масло оливковое";АШАН;379
2862258;2862580;accepted;8414606456369;62;;;АШАН;379
2862258;2862581;accepted;8437009165058;63;;;АШАН;379
2862516;2862582;accepted;4607053240863;1;;;АШАН;379
2862516;2862583;accepted;4690363030057;2;"Соусы";"Прочие соусы";АШАН;379
2862516;2862584;accepted;4690363055746;3;;;АШАН;379
2862516;2862585;accepted;4690363055739;4;;;АШАН;379
2862516;2862586;accepted;4600851012120;5;"Соусы";"Прочие соусы";АШАН;379
2862516;2862587;accepted;4600851012083;6;"Соусы";"Прочие соусы";АШАН;379
2862516;2862588;accepted;4690363055784;7;;;АШАН;379
2862516;2862589;accepted;4690363055753;8;;;АШАН;379
2862516;2862590;accepted;4600851013813;9;"Соусы";"Прочие соусы";АШАН;379
2862516;2862591;accepted;4012200160763;10;"Уксус";"Прочий уксус";АШАН;379
2862516;2862592;accepted;4012200160930;11;"Уксус";"Прочий уксус";АШАН;379
2862516;2862593;accepted;4690363055777;12;;;АШАН;379
2862516;2862594;accepted;4607041134471;13;;;АШАН;379
2862516;2862595;accepted;4607083552318;14;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862516;2862596;accepted;4607083552295;15;"Масло растительное";"Масло раст. Прочие";АШАН;379
2862516;2862598;accepted;8052049270762;17;;;АШАН;379
2862516;2862599;accepted;8001250115201;18;;;АШАН;379
2862516;2862601;accepted;4607041134464;20;;;АШАН;379
2862516;2862602;accepted;4690363055760;21;;;АШАН;379
2862516;2862603;accepted;40198132;22;;;АШАН;379
2862516;2862604;accepted;40198095;23;;;АШАН;379
2862516;2862605;accepted;4607053240368;24;"Специи";"Специи,приправы,мар.";АШАН;379
2862517;2862606;accepted;4607053240313;1;;;АШАН;379
2862517;2862607;accepted;4607195852689;2;"Соусы";"Соусы фрукт, ягодные";АШАН;379
2862517;2862608;accepted;4607195853181;3;"Соусы";"Соусы фрукт, ягодные";АШАН;379
2862517;2862609;accepted;4607053240337;4;"Концентраты";"Сиропы";АШАН;379
2862517;2862610;accepted;8005510003765;5;;;АШАН;379
2862613;2862627;accepted;4600699502920;1;"Масло растительное";"Масло раст. Прочие";МАРИЯ-РА;642
2862613;2862628;accepted;4600699504283;2;"Масло растительное";"Масло кукурузное";МАРИЯ-РА;642
2862613;2862629;accepted;4600699501398;3;"Масло растительное";"Масло раст. Прочие";МАРИЯ-РА;642
2862613;2862630;accepted;2500000165016;4;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862613;2862631;accepted;4600699501121;5;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862613;2862632;accepted;2500000190261;6;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862613;2862633;accepted;2500000428531;7;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862613;2862634;accepted;2500000183171;8;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862613;2862635;accepted;2500000424885;9;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862636;accepted;4607029050373;1;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862637;accepted;4607029050410;2;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862638;accepted;2500000429538;3;"Масло растительное";"Масло раст. Прочие";МАРИЯ-РА;642
2862614;2862639;accepted;4607132043491;4;"Масло растительное";"Масло оливковое";МАРИЯ-РА;642
2862614;2862640;accepted;8410179002125;5;"Масло растительное";"Масло оливковое";МАРИЯ-РА;642
2862614;2862641;accepted;8001250115058;6;"Масло растительное";"Масло оливковое";МАРИЯ-РА;642
2862614;2862642;accepted;2500000202124;7;"Сыры";"Сыры твердые, п/тв.";МАРИЯ-РА;642
2862614;2862643;accepted;2500000201011;8;"Сыры";"Сыры твердые, п/тв.";МАРИЯ-РА;642
2862614;2862644;accepted;2500000202131;9;"Масло растительное";"Масло оливковое";МАРИЯ-РА;642
2862614;2862645;accepted;2500000201004;10;"Масло растительное";"Масло оливковое";МАРИЯ-РА;642
2862614;2862646;accepted;4680001220407;11;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862647;accepted;4607094150046;12;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862648;accepted;4680001222913;13;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862649;accepted;4607014780551;14;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862650;accepted;4604075035682;15;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862651;accepted;4600699502494;16;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862652;accepted;4680001220025;17;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862653;accepted;4607083550482;18;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862614;2862654;accepted;4607083550468;19;"Масло растительное";"Масло подсолнечное";МАРИЯ-РА;642
2862618;2862655;accepted;4600699501398;1;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862618;2862656;accepted;4680001221893;2;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862657;accepted;2010000229422;3;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862618;2862658;accepted;8410179100104;4;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862618;2862660;accepted;2010001221210;6;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862618;2862661;accepted;4603990002649;7;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862662;accepted;4680001220407;8;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862663;accepted;4600699506805;9;"Масло растительное";"Масло кукурузное";МАГНИТ;647
2862618;2862664;accepted;2010001221227;10;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862618;2862665;accepted;4600699502494;11;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862666;accepted;4607014782692;12;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862667;accepted;4600699501121;13;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862669;accepted;4607015790290;15;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862670;accepted;4607014780551;16;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862671;accepted;4607015792393;17;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862672;accepted;4607083550918;18;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862673;accepted;4680001220025;19;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862674;accepted;4603601111548;20;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862618;2862675;accepted;4607083550529;21;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862676;accepted;8410179200811;1;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862677;accepted;8410179200828;2;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862678;accepted;4623720535483;3;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862679;accepted;80053866;4;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862680;accepted;8410179100036;5;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862681;accepted;8002210501201;6;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862682;accepted;8424536934561;7;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862683;accepted;4680001223712;8;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862684;accepted;4640005504194;9;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862619;2862685;accepted;2010001221197;10;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862686;accepted;2010422299737;11;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862687;accepted;8436024291209;12;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862688;accepted;8436024291223;13;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862690;accepted;8410522100348;15;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862691;accepted;8001250220028;16;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862693;accepted;80053828;18;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862694;accepted;8410179100050;19;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862695;accepted;4600829011018;20;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862696;accepted;4600829000692;21;;;МАГНИТ;647
2862619;2862697;accepted;4607049240037;22;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862619;2862698;accepted;8002210500204;23;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862699;accepted;4660013181279;24;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862619;2862700;accepted;4660013180975;25;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862619;2862701;accepted;8410179200835;26;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862702;accepted;8410179002125;27;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862703;accepted;8002210500105;28;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862704;accepted;8002210501102;29;"Масло растительное";"Масло оливковое";МАГНИТ;647
2862619;2862705;accepted;4607083550833;30;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862707;accepted;4600829011636;32;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862708;accepted;4601576005497;33;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862619;2862710;accepted;4604075038300;35;"Масло растительное";"Масло подсолнечное";МАГНИТ;647
2862620;2862712;accepted;8006911003156;2;"Уксус";"Прочий уксус";АЗБУКА ВКУСА;603
2862620;2862713;accepted;8006911003170;3;;;АЗБУКА ВКУСА;603
2862620;2862714;accepted;8006165380355;4;"Уксус";"Прочий уксус";АЗБУКА ВКУСА;603
2862620;2862715;accepted;8006165381895;5;"Соусы";"Прочие соусы";АЗБУКА ВКУСА;603
2862620;2862716;accepted;8006165330190;6;"Уксус";"Прочий уксус";АЗБУКА ВКУСА;603
2862620;2862717;accepted;4012200016084;7;"Уксус";"Прочий уксус";АЗБУКА ВКУСА;603
2862620;2862719;accepted;8006050102772;9;;;АЗБУКА ВКУСА;603
2862620;2862720;accepted;8006050090437;10;;;АЗБУКА ВКУСА;603
2862620;2862721;accepted;80522621;11;;;АЗБУКА ВКУСА;603
2862620;2862722;accepted;8006165390422;12;"Уксус";"Прочий уксус";АЗБУКА ВКУСА;603
2862620;2862723;accepted;8006165376327;13;;;АЗБУКА ВКУСА;603
2862620;2862724;accepted;8001010076568;14;;;АЗБУКА ВКУСА;603
2862620;2862725;accepted;8006050099294;15;"Соусы";"Прочие соусы";АЗБУКА ВКУСА;603
2862620;2862726;accepted;8006165392655;16;;;АЗБУКА ВКУСА;603
2862620;2862727;accepted;8001116432718;17;;;АЗБУКА ВКУСА;603
2862620;2862729;accepted;5201031250739;19;"Соусы";"Прочие соусы";АЗБУКА ВКУСА;603
2862621;2862730;accepted;4607195853280;1;;;АЗБУКА ВКУСА;603
2862621;2862731;accepted;4607195853181;2;"Соусы";"Соусы фрукт, ягодные";АЗБУКА ВКУСА;603
2862621;2862734;accepted;4012200194225;5;"Уксус";"Уксус столовый";АЗБУКА ВКУСА;603
2862623;2862735;accepted;4620008851914;1;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862623;2862736;accepted;4627076070032;2;;;АЗБУКА ВКУСА;603
2862623;2862737;accepted;3830000412124;3;;;АЗБУКА ВКУСА;603
2862623;2862738;accepted;4627076070476;4;;;АЗБУКА ВКУСА;603
2862623;2862739;accepted;4820043010684;5;;;АЗБУКА ВКУСА;603
2862623;2862740;accepted;4820043010745;6;;;АЗБУКА ВКУСА;603
2862623;2862741;accepted;4820043012251;7;;;АЗБУКА ВКУСА;603
2862623;2862743;accepted;3830000410038;9;;;АЗБУКА ВКУСА;603
2862623;2862744;accepted;4680016090163;10;;;АЗБУКА ВКУСА;603
2862623;2862745;accepted;4260355580138;11;;;АЗБУКА ВКУСА;603
2862623;2862746;accepted;8850813312010;12;;;АЗБУКА ВКУСА;603
2862623;2862747;accepted;8006830994863;13;;;АЗБУКА ВКУСА;603
2862623;2862748;accepted;7502264510552;14;;;АЗБУКА ВКУСА;603
2862623;2862749;accepted;3760179730975;15;;;АЗБУКА ВКУСА;603
2862623;2862750;accepted;3760179730272;16;;;АЗБУКА ВКУСА;603
2862623;2862751;accepted;3760179730265;17;;;АЗБУКА ВКУСА;603
2862623;2862752;accepted;3760179730203;18;;;АЗБУКА ВКУСА;603
2862623;2862753;accepted;4607160305066;19;;;АЗБУКА ВКУСА;603
2862623;2862754;accepted;4627078391432;20;;;АЗБУКА ВКУСА;603
2862623;2862755;accepted;4607160305073;21;;;АЗБУКА ВКУСА;603
2862623;2862756;accepted;4607160305097;22;;;АЗБУКА ВКУСА;603
2862623;2862757;accepted;8007270007212;23;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862623;2862758;accepted;3445020240703;24;;;АЗБУКА ВКУСА;603
2862623;2862759;accepted;8024358200327;25;;;АЗБУКА ВКУСА;603
2862623;2862760;accepted;4631140444261;26;;;АЗБУКА ВКУСА;603
2862623;2862761;accepted;8006830995167;27;;;АЗБУКА ВКУСА;603
2862623;2862762;accepted;8006165392518;28;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862623;2862763;accepted;8031301140739;29;;;АЗБУКА ВКУСА;603
2862623;2862764;accepted;8024358200419;30;;;АЗБУКА ВКУСА;603
2862623;2862765;accepted;4620008851228;31;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862623;2862766;accepted;4620008851020;32;;;АЗБУКА ВКУСА;603
2862623;2862767;accepted;4627078391463;33;;;АЗБУКА ВКУСА;603
2862623;2862768;accepted;4607160305080;34;;;АЗБУКА ВКУСА;603
2862623;2862769;accepted;3210170507026;35;;;АЗБУКА ВКУСА;603
2862623;2862770;accepted;80054696;36;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862623;2862771;accepted;4660013182016;37;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862623;2862772;accepted;4620008851822;38;"Масло растительное";"Масло раст. Прочие";АЗБУКА ВКУСА;603
2862624;2862773;accepted;4607195852689;1;"Соусы";"Соусы фрукт, ягодные";МАГНИТ;647
2862624;2862774;accepted;4607195853181;2;"Соусы";"Соусы фрукт, ягодные";МАГНИТ;647
2862624;2862775;accepted;4607083552295;3;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862624;2862776;accepted;4607083552318;4;"Масло растительное";"Масло раст. Прочие";МАГНИТ;647
2862625;2862777;accepted;4607016312170;1;"Уксус";"Уксус столовый";МАГНИТ;647
2862625;2862778;accepted;4606447001332;2;"Уксус";"Прочий уксус";МАГНИТ;647
2862625;2862779;accepted;4607016312163;3;"Уксус";"Прочий уксус";МАГНИТ;647
2862625;2862780;accepted;8032754434680;4;"Уксус";"Прочий уксус";МАГНИТ;647
2862625;2862781;accepted;8032754434697;5;"Уксус";"Прочий уксус";МАГНИТ;647
2862625;2862782;accepted;4606447001400;6;"Уксус";"Прочий уксус";МАГНИТ;647
2862625;2862783;accepted;8032754432976;7;"Уксус";"Прочий уксус";МАГНИТ;647
2862625;2862784;accepted;4606447001387;8;"Уксус";"Прочий уксус";МАГНИТ;647
2862626;2862790;accepted;8002591202674;2;;;АЗБУКА ВКУСА;603
2862626;2862793;accepted;8002448871268;5;;;АЗБУКА ВКУСА;603
2862626;2862794;accepted;8009345205004;6;;;АЗБУКА ВКУСА;603
2862626;2862795;accepted;8009345010509;7;;;АЗБУКА ВКУСА;603
2862626;2862796;accepted;8006165340304;8;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862798;accepted;8006165340588;10;;;АЗБУКА ВКУСА;603
2862626;2862799;accepted;8006165340823;11;;;АЗБУКА ВКУСА;603
2862626;2862800;accepted;8006165350778;12;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862801;accepted;5201671801834;13;;;АЗБУКА ВКУСА;603
2862626;2862802;accepted;5201671801827;14;;;АЗБУКА ВКУСА;603
2862626;2862803;accepted;8032601610168;15;;;АЗБУКА ВКУСА;603
2862626;2862804;accepted;8029689006648;16;;;АЗБУКА ВКУСА;603
2862626;2862805;accepted;8006165378376;17;;;АЗБУКА ВКУСА;603
2862626;2862806;accepted;8006165382182;18;;;АЗБУКА ВКУСА;603
2862626;2862807;accepted;8006165360814;19;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862808;accepted;8002591350047;20;;;АЗБУКА ВКУСА;603
2862626;2862809;accepted;4670026480245;21;;;АЗБУКА ВКУСА;603
2862626;2862810;accepted;4670026481501;22;;;АЗБУКА ВКУСА;603
2862626;2862813;accepted;8002591802065;25;;;АЗБУКА ВКУСА;603
2862626;2862814;accepted;8009345000210;26;;;АЗБУКА ВКУСА;603
2862626;2862816;accepted;8005510007442;28;;;АЗБУКА ВКУСА;603
2862626;2862817;accepted;8002591904967;29;;;АЗБУКА ВКУСА;603
2862626;2862818;accepted;5201106190427;30;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862820;accepted;8007270111056;32;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862821;accepted;4607160301327;33;;;АЗБУКА ВКУСА;603
2862626;2862822;accepted;4607160301310;34;;;АЗБУКА ВКУСА;603
2862626;2862823;accepted;8007270110158;35;;;АЗБУКА ВКУСА;603
2862626;2862824;accepted;8007270702223;36;;;АЗБУКА ВКУСА;603
2862626;2862827;accepted;8007270129600;39;;;АЗБУКА ВКУСА;603
2862626;2862829;accepted;8002210115422;41;;;АЗБУКА ВКУСА;603
2862626;2862830;accepted;8002210500303;42;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862835;accepted;80053873;47;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862836;accepted;4607160304045;48;;;АЗБУКА ВКУСА;603
2862626;2862839;accepted;8000832705007;51;;;АЗБУКА ВКУСА;603
2862626;2862840;accepted;8005510004113;52;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862842;accepted;80481508;54;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862846;accepted;80508878;58;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862847;accepted;8005510001266;59;"Масло растительное";"Масло оливковое";АЗБУКА ВКУСА;603
2862626;2862848;accepted;4820043012930;60;;;АЗБУКА ВКУСА;603
